the tissue is white	['tissue', 'white']	color	['is', 'is for', 'is wearing', 'that is', 'is by', 'is standing', 'is inside', 'is in', 'is an', 'area is']		what color is the tissue
wood grain design on desk	['design', 'desk']	on	['on', 'on on', 'on desk', 'design on', 'on building on', 'custom on', 'front on', 'on front', 'on kitchen', 'on desk near']		what design is on the desk
a circular design on the mug.	['design', 'mug']	on the	['on the', 'image on the', 'on the side', 'is on the', 'sitting on the', 'getting on the', 'standing on the', 'sits on the', 'stand on the', 'remains on the']		what design is on the mug
a circular design on the mug.	['design', 'mug']	on the	['on the', 'image on the', 'on the side', 'is on the', 'sitting on the', 'getting on the', 'standing on the', 'sits on the', 'stand on the', 'remains on the']		what design on on the mug
the mouse is silver and black	['mouse', 'silver']	color	['is', 'is for', 'is in', 'that is', 'is above', 'is by', 'is an', 'is around', 'is on', 'was']		what is attached to the mouse
the mouse is silver and black	['mouse', 'black']	color	['is', 'silver', 'has silver', 'gold', 'has gold', 'gold leaves', 'with silver', 'shiny silver', 'has gold colored', 'on silver']		what is attached to the mouse
the cord of the mouse.	['cord', 'mouse']	of	['the', 'in the', 'inside the', 'down the', 'on the', 'over the', 'for the', 'line the', 'with the', 'around the']		what is connected to the mouse
the cord of the mouse.	['cord', 'mouse']	of	['the', 'in the', 'inside the', 'down the', 'on the', 'over the', 'for the', 'line the', 'with the', 'around the']		what is extending from the mouse
the mug is empty.	['mug', 'empty']	is	['is', 'is beside', 'is for', 'is inside', 'that is', 'is standing', 'is around', 'is behind', 'is parked', 'is at']		what is in the mug
the mouse is on the table	['mouse', 'table']	on the	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is on', 'is lying on the', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		what is next to the mouse
the cup and the saucer are black	['cup', 'saucer']	X	['the', 'in the', 'over the', 'on the', 'around the', 'above the', 'beside the', 'inside the', 'for the', 'down the']		what is on the coffee cup
the cup and the saucer are black	['cup', 'black']	color	['are the', 'are in the', 'the', 'are near the', 'are on the', 'are', 'are in', 'are one', 'that are', 'on vase are']		what is on the coffee cup
dark handle on cup's side	['handle', 'cup']	on 	['on', 'on on', 'handle on', 'cup on', 'handles on', 'around on', 'out on', 'down on', 'on down', 'back on']		what is on the cup's side
dark handle on cup's side	['handle', 'side']	on	['cup on', 'paper cup on', 'cup', 'on', 'bottle on', 'on bottle', 'mug on', 'on pint', 'cups on nearest', 'silverware on']		what is on the cup's side
dark handle on cup's side	['cup', 'dark']	X	['handle on', 'handle bars on', 'handles on', 'handle on door', 'cables on handle', 'has handle on', 'handle', 'on', 'has green handle on', 'get on']		what is on the cup's side
dark handle on cup's side	['cup', 'side']	part	['cup', 'side', 'cup on', 'cup with', 'cup in', 'pinching side', 'either side', 'atop side', 'table', 'over side']		what is on the cup's side
dark handle on cup's side	['side', 'dark']	X	['handle on', 'cup on', 'handle bars on', 'handle on door', 'handles on', 'paper cup on', 'cables on handle', 'has handle on', 'handle', 'mug on']		what is on the cup's side
the edge of a white paper towel.	['edge', 'white']	X	['edge white', 'edge', 'white', 'black', 'blue', 'brown', 'gray', 'inside white', 'white front', 'thick white']		what is on the edge of the desk
the edge of a white paper towel.	['edge', 'paper']	X	['white', 'edge white', 'black', 'white colored', 'thick white', 'white striped', 'bright white', 'white front', 'underneath white', 'painted white']		what is on the edge of the desk
the edge of a white paper towel.	['edge', 'towel']	of	['on white paper', 'white', 'paper', 'white mail', 'white wood', 'hanging paper towel', 'wax paper', 'white colored', 'white shirt', 'thick white']		what is on the edge of the desk
the mouse is on the table	['mouse', 'table']	on the	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is on', 'is lying on the', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		what is on the mouse
black object on a white napkin	['napkin', 'black']	X	['on white', 'white on', 'black on white', 'black on', 'on black', 'white cone on', 'red on white', 'white window on', 'objects on', 'white plates on']		what is on the napkin
the cup and the saucer are black	['cup', 'saucer']	color	['the', 'in the', 'over the', 'on the', 'around the', 'above the', 'beside the', 'inside the', 'for the', 'down the']		what is on the saucer
the cup and the saucer are black	['saucer', 'black']	X	['are', 'are black', 'are white', 'are blue', 'are colored', 'are pink', 'are red', 'are purple', 'are gray', 'were']		what is on the saucer
cup sitting in dark saucer	['cup', 'dark']	X	['sitting in', 'in sitting in', 'sitting in the', 'sat in', 'sit in', 'sitting resting in', 'sitting in blue', 'in blue sitting in', 'sitting in front', 'sitting alone in']		what is sitting on the dark saucer
cup sitting in dark saucer	['cup', 'saucer']	X	['dark in', 'in dark', 'sitting in', 'sitting in blue', 'in blue sitting in', 'in sitting in', 'sitting in the', 'sitting resting in', 'in background sitting', 'sitting upright in']		what is sitting on the dark saucer
the mouse is on the table	['mouse', 'table']	on the	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is on', 'is lying on the', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		what is the mouse sitting on
the cup and the saucer are black	['cup', 'saucer']	X	['the', 'in the', 'over the', 'on the', 'around the', 'above the', 'beside the', 'inside the', 'for the', 'down the']		what is under the coffee cup
the cup and the saucer are black	['cup', 'black']	color	['are the', 'are in the', 'the', 'are near the', 'are on the', 'are', 'are in', 'are one', 'that are', 'on vase are']		what is under the coffee cup
a small plate under the mug	['plate', 'mug']	under the	['under the', 'is under the', 'in under', 'under in', 'that under', 'under', 'the', 'under another', 'under its', 'under on']		what is under the coffee mug
a small plate under the mug	['plate', 'mug']	under the	['under the', 'is under the', 'in under', 'under in', 'that under', 'under', 'the', 'under another', 'under its', 'under on']		what is under the mug
wooden desk for work	['desk', 'work']	for	['for', 'working for', 'for doing', 'for the', 'waiting for', 'out for', 'needed for', 'for cleaning', 'good for', 'wait for']		what kind of desk is it
wood grain on table	['grain', 'table']	on 	['on', 'on on', 'on table', 'tables on', 'on the', 'pile on', 'back on', 'on back', 'heap on', 'on side']		what kind of table is everything sitting on
the mug is black	['mug', 'black']	color	['is', 'is wearing', 'is for', 'that is', 'is an', 'is standing', 'is by', 'is around', 'is above', 'is beside']		what shape is the black mug
the edge of a white paper towel.	['edge', 'white']	X	['edge white', 'edge', 'white', 'black', 'blue', 'brown', 'gray', 'inside white', 'white front', 'thick white']		what's white hanging over edge
the edge of a white paper towel.	['edge', 'paper']	X	['white', 'edge white', 'black', 'white colored', 'thick white', 'white striped', 'bright white', 'white front', 'underneath white', 'painted white']		what's white hanging over edge
the edge of a white paper towel.	['edge', 'towel']	of	['on white paper', 'white', 'paper', 'white mail', 'white wood', 'hanging paper towel', 'wax paper', 'white colored', 'white shirt', 'thick white']		what's white hanging over edge
the edge of a white paper towel.	['towel', 'white']	color	['paper', 'wax paper', 'toilet paper', 'hanging paper towel', 'on white paper', 'paper in', 'on paper', 'paper on', 'paper above', 'paper under']		what's white hanging over edge
the mouse is on the table	['mouse', 'table']	on the	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is on', 'is lying on the', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		where is the computer mouse
the mouse is on the table	['mouse', 'table']	on the	['is on the', 'that is on the', 'is sitting on the', 'is talking on the', 'is on', 'is lying on the', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		where is the mouse
the player is holding a baseball bat	['player', 'bat']	holding	['is holding', 'holding baseball', 'baseball player holding bat by', 'are holding', 'holding', 'is holding out', 'is', 'for baseball', 'are holding an', 'is throwing']		how is holding the bat
person in stands wearing red	['person', 'red']	wearing	['stands in', 'in wearing', 'wearing in', 'clad in', 'wearing black in', 'in line wearing', 'in field wearing', 'dressed in', 'in background wearing', 'in standing']		how many patrons are dressed in a red garment
person in stands wearing red	['stands', 'red']	X	['wearing', 'wearing red', 'wearing blue', 'wearing yellow', 'wearing purple', 'wearing orange', 'wearing pink', 'wearing white', 'wearing striped', 'wore']		how many patrons are dressed in a red garment
the player is holding a baseball bat	['player', 'bat']	holding	['is holding', 'holding baseball', 'baseball player holding bat by', 'are holding', 'holding', 'is holding out', 'is', 'for baseball', 'are holding an', 'is throwing']		how many people holding a bat
the stands with spectators watching the game	['stands', 'spectators']	with	['with', 'stands with', 'stands with other', 'stands up with', 'stand with', 'with the', 'standing with', 'with standing', 'with front', 'waving with']		what are the spectators doing
the stands with spectators watching the game	['spectators', 'game']	watching	['watching the', 'is watching the', 'the', 'watching in', 'watching', 'watching another', 'watching game in', 'watching on', 'playing the', 'watching for']		what are the spectators doing
a baseball bat is black and wooden	['baseball', 'black']	X	['is', 'bat', 'bat in', 'bat black in', 'was', 'is throwing', 'on bat', 'that is', 'is an', 'is against']		what color is the baseball bat
a baseball bat is black and wooden	['bat', 'black']	color	['is', 'that is', 'is an', 'is wearing', 'is in', 'is for', 'is standing', 'is inside', 'is around', 'is facing']		what color is the baseball bat
player has a blue uniform	['player', 'blue']	X	['has', 'has has', 'has blue', 'has red', 'has purple', 'has star', 'has yellow', 'has white', 'has been', 'has burgundy']		what color is the baseball player's uniform
player has a blue uniform	['player', 'uniform']	wearing	['has blue', 'has red', 'has purple', 'has white', 'has orange', 'has colored', 'has yellow', 'has pink', 'has on blue', 'has gray']		what color is the baseball player's uniform
the player has on gray gloves	['player', 'gray']	X	['has on', 'has on gray', 'has on blue', 'has on it', 'that has on', 'has white on', 'has on white', 'has on brown', 'has on black', 'on right has']		what color is the glove on the player's hand
the player has on gray gloves	['player', 'gloves']	wearing	['has on gray', 'has on brown', 'has on blue', 'has white on', 'has on white', 'has on black', 'has on colored', 'has gray', 'gray on', 'on gray']		what color is the glove on the player's hand
the grass is green.	['grass', 'green']	color	['is', 'is for', 'is in', 'that is', 'is around', 'is beside', 'is standing', 'is on', 'is inside', 'area is']		what color is the grass
the helmet is blue.	['helmet', 'blue']	color	['is', 'is wearing', 'that is', 'is riding', 'is for', 'is in', 'is an', 'is inside', 'is by', 'is standing']		what color is the helmet
a baseball bat is black and wooden	['baseball', 'black']	X	['is', 'bat', 'bat in', 'bat black in', 'was', 'is throwing', 'on bat', 'that is', 'is an', 'is against']		what color is the wooden baseball bat
a baseball bat is black and wooden	['baseball', 'wooden']	X	['bat black in', 'is', 'black', 'are black', 'black baseball', 'has black', 'bat', 'black right', 'is wearing', 'black for']		what color is the wooden baseball bat
a baseball bat is black and wooden	['bat', 'black']	color	['is', 'that is', 'is an', 'is wearing', 'is in', 'is for', 'is standing', 'is inside', 'is around', 'is facing']		what color is the wooden baseball bat
a baseball bat is black and wooden	['bat', 'wooden']	made of	['are black', 'is', 'black', 'has black', 'black for', 'is wearing', 'shows black', 'appears black in', 'makes white', 'are white']		what color is the wooden baseball bat
the dirt is brown	['dirt', 'brown']	color	['is', 'is beside', 'is inside', 'is around', 'is wearing', 'is parked', 'is in', 'is for', 'that is', 'is standing']		what is brown
grass is green	['grass', 'green']	color	['is', 'is for', 'is in', 'that is', 'is around', 'is beside', 'is standing', 'is on', 'is inside', 'area is']		what is green
a black belt is holding up the pants	['belt', 'pants']	holding up	['is holding out', 'holding the', 'is with the', 'is off the', 'is at the', 'is in the', 'are holding up', 'for holding up', 'is behind the', 'is on the']		what is holding up the players pants
a black belt is holding up the pants	['pants', 'black']	X	['is holding out', 'holding the', 'is off the', 'is with the', 'is in the', 'is at the', 'is holding', 'are holding up', 'for holding up', 'holding up an']		what is holding up the players pants
the player has gloves on	['player', 'gloves']	wearing	['has', 'has has', 'has been', 'shirt has', 'has star', 'hat has', 'has one', 'has got', 'who has', 'also has']		what is on the player's hands
the player is wearing a head gear	['player', 'head']	X	['is wearing', 'was wearing', 'is wearing all', 'are wearing', 'wearing', 'is', 'is carrying', 'wears', 'player wearing', 'not wearing']		what is on the player's head
the player is wearing a head gear	['player', 'gear']	wearing	['is wearing', 'was wearing', 'is wearing all', 'is', 'head', 'has head', 'head has', 'are wearing', 'head has goggles', 'wearing helmet has']		what is on the player's head
the player is holding a baseball bat	['player', 'baseball']	X	['is holding', 'is holding out', 'are holding', 'holding', 'is', 'are holding an', 'has holding', 'is carrying', 'is turning', 'for holding']		what is the baseball player holding
name of the baseball player is fowler	['name', 'baseball']	X	['the', 'in the', 'on the', 'for the', 'playing the', 'as the', 'around the', 'next the', 'has the', 'inside the']		what is the baseball players name
name of the baseball player is fowler	['name', 'player']	of	['baseball in', 'the', 'baseball', 'baseball player in', 'on baseball', 'for baseball', 'baseball game in', 'on baseball players', 'playing the', 'baseball player']		what is the baseball players name
name of the baseball player is fowler	['name', 'fowler']	is	['baseball player in', 'baseball player', 'baseball player at', 'baseball player holding bat by', 'is watching the', 'on baseball players', 'is in the', 'baseball game in', 'player in', 'playing the']		what is the baseball players name
name of the baseball player is fowler	['baseball', 'fowler']	X	['is', 'player', 'baseball player', 'player in', 'tennis player', 'baseball player in', 'player with', 'baseball player at', 'was', 'on player']		what is the baseball players name
the player is holding a baseball bat	['player', 'baseball']	X	['is holding', 'is holding out', 'are holding', 'holding', 'is', 'are holding an', 'has holding', 'is carrying', 'is turning', 'for holding']		what is the material of the baseball bat
the player is holding a baseball bat	['player', 'bat']	holding	['is holding', 'holding baseball', 'baseball player holding bat by', 'are holding', 'holding', 'is holding out', 'is', 'for baseball', 'are holding an', 'is throwing']		what is the material of the baseball bat
name of the baseball player is fowler	['name', 'baseball']	X	['the', 'in the', 'on the', 'for the', 'playing the', 'as the', 'around the', 'next the', 'has the', 'inside the']		what is the name of baseball player
name of the baseball player is fowler	['name', 'player']	of	['baseball in', 'the', 'baseball', 'baseball player in', 'on baseball', 'for baseball', 'baseball game in', 'on baseball players', 'playing the', 'baseball player']		what is the name of baseball player
name of the baseball player is fowler	['name', 'fowler']	is	['baseball player in', 'baseball player', 'baseball player at', 'baseball player holding bat by', 'is watching the', 'on baseball players', 'is in the', 'baseball game in', 'player in', 'playing the']		what is the name of baseball player
name of the baseball player is fowler	['baseball', 'fowler']	X	['is', 'player', 'baseball player', 'player in', 'tennis player', 'baseball player in', 'player with', 'baseball player at', 'was', 'on player']		what is the name of baseball player
name of the baseball player is fowler	['player', 'fowler']	name	['is', 'is for', 'is an', 'was', 'is surfing', 'is above', 'is in', 'is against', 'that is', 'is below']		what is the name of baseball player
the name on the back of the uniform is "fowler"	['name', 'back']	location	['on the', 'on the side', 'getting on the', 'is on the', 'sitting on the', 'standing on the', 'stand on the', 'remains on the', 'landing on the', 'shining on the']		what is the name on the back of the uniform
the name on the back of the uniform is "fowler"	['name', 'uniform']	on back of	['on the', 'on the side', 'getting on the', 'as the eye on the', 'sitting on the', 'landing on the', 'is on the', 'standing on the', 'are on the', 'in back on']		what is the name on the back of the uniform
the name on the back of the uniform is "fowler"	['back', 'uniform']	of	['the', 'in the', 'down the', 'on the', 'for the', 'around the', 'over the', 'behind the', 'next the', 'across the']		what is the name on the back of the uniform
the player is holding a baseball bat	['player', 'baseball']	X	['is holding', 'is holding out', 'are holding', 'holding', 'is', 'are holding an', 'has holding', 'is carrying', 'is turning', 'for holding']		what is the player holding
the player is holding a baseball bat	['player', 'bat']	holding	['is holding', 'holding baseball', 'baseball player holding bat by', 'are holding', 'holding', 'is holding out', 'is', 'for baseball', 'are holding an', 'is throwing']		what is the player holding
the player's name is fowler	['player', 'name']	has	['name', 'player', 'names', 'players', 'manufacturer name', 'guy', 'has name', 'jersey', 'brand name', 'star']		what is the player's last name
the player's name is fowler	['player', 'fowler']	name	['is', 'name', 'has name', 'in name', 'name in', 'is beside', 'that is', 'with name', 'brand name', 'business name']		what is the player's last name
the player's name is fowler	['name', 'fowler']	is	['is', 'is beside', 'is for', 'that is', 'was', 'is an', 'is under', 'is above', 'is standing', 'is below']		what is the player's last name
the player's name is fowler	['player', 'name']	has	['name', 'player', 'names', 'players', 'manufacturer name', 'guy', 'has name', 'jersey', 'brand name', 'star']		what is the player's name
the player's name is fowler	['player', 'fowler']	name	['is', 'name', 'has name', 'in name', 'name in', 'is beside', 'that is', 'with name', 'brand name', 'business name']		what is the player's name
the player's name is fowler	['name', 'fowler']	is	['is', 'is beside', 'is for', 'that is', 'was', 'is an', 'is under', 'is above', 'is standing', 'is below']		what is the player's name
the player's number is 24	['player', 'number']	has	['number', 'number of', 'player', 'players', 'ten player', 'numbers', 'one', 'player in', 'his number', 'player with']		what is the players number
the player's number is 24	['player', 'number']	has	['number', 'number of', 'player', 'players', 'ten player', 'numbers', 'one', 'player in', 'his number', 'player with']		what is the player's number
a black shirt under a blue jersey	['shirt', 'blue']	X	['under', 'under blue', 'under under', 'striped under', 'under gray', 'under plaid', 'worn under', 'painted under', 'glowing under', 'smiling under']		what is under the blue jersey
a black shirt under a blue jersey	['shirt', 'jersey']	under	['under blue', 'under gray', 'striped under', 'under', 'blue jeans under black', 'blue', 'under plaid', 'painted under', 'shirt blue', 'glowing under']		what is under the blue jersey
a black shirt under a blue jersey	['blue', 'black']	X	['blue jeans under black', 'under', 'under blue', 'shirt', 'under plaid', 'striped under', 'shirt blue', 'red shirt', 'shirt red', 'white shirt']		what is under the blue jersey
a black shirt under a blue jersey	['jersey', 'black']	X	['under blue', 'shirt blue', 'blue jeans under black', 'wearing blue shirt', 'with blue shirt', 'in blue shirt', 'red shirt', 'shirt red', 'striped under', 'wearing red shirt']		what is under the blue jersey
number 24 is on the back of the shirt	['number', 'back']	location	['is on the', 'that is on the', 'is sitting on the', 'is on', 'is talking on the', 'is lying on the', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		what number is on the jersey
number 24 is on the back of the shirt	['number', 'shirt']	on back of	['is on the', 'that is on the', 'is sitting on the', 'on the', 'is talking on the', 'is off the', 'remains on the', 'is lying on the', 'are on the', 'that is located on the']		what number is on the jersey
number 24 is on the back of the shirt	['number', 'back']	location	['is on the', 'that is on the', 'is sitting on the', 'is on', 'is talking on the', 'is lying on the', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		what number is on the player's back
number 24 is on the back of the shirt	['number', 'shirt']	on back of	['is on the', 'that is on the', 'is sitting on the', 'on the', 'is talking on the', 'is off the', 'remains on the', 'is lying on the', 'are on the', 'that is located on the']		what number is on the player's back
number 24 is on the back of the shirt	['back', 'shirt']	of	['the', 'in the', 'down the', 'on the', 'over the', 'behind the', 'inside the', 'for the', 'around the', 'at the']		what number is on the player's back
number 24 is on the back of the shirt	['number', 'back']	location	['is on the', 'that is on the', 'is sitting on the', 'is on', 'is talking on the', 'is lying on the', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		what number is on the players shirt
number 24 is on the back of the shirt	['number', 'shirt']	on back of	['is on the', 'that is on the', 'is sitting on the', 'on the', 'is talking on the', 'is off the', 'remains on the', 'is lying on the', 'are on the', 'that is located on the']		what number is on the players shirt
number 24 is on the back of the shirt	['back', 'shirt']	of	['the', 'in the', 'down the', 'on the', 'over the', 'behind the', 'inside the', 'for the', 'around the', 'at the']		what number is on the players shirt
number 24 is on the back of the shirt	['number', 'back']	on the	['is on the', 'that is on the', 'is sitting on the', 'is on', 'is talking on the', 'is lying on the', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		what number is on the uniform
number 24 is on the back of the shirt	['number', 'shirt']	on back of	['is on the', 'that is on the', 'is sitting on the', 'on the', 'is talking on the', 'is off the', 'remains on the', 'is lying on the', 'are on the', 'that is located on the']		what number is on the uniform
the player's number is 24	['player', 'number']	has	['number', 'number of', 'player', 'players', 'ten player', 'numbers', 'one', 'player in', 'his number', 'player with']		what number is the baseball player
white lines on a baseball field	['lines', 'field']	on	['on baseball', 'on baseball players', 'playing baseball on', 'grass on baseball', 'dirt on baseball', 'plays baseball on', 'cap on baseball', 'on basketball', 'on pitchers', 'on']		where are white lines
white lines on a baseball field	['field', 'white']	X	['lines on', 'on baseball', 'white lines on', 'grass on baseball', 'plays baseball on', 'on baseball players', 'line on', 'dirt on baseball', 'playing baseball on', 'lines engraved on']		where are white lines
person in stands wearing red	['person', 'stands']	in	['in', 'in in', 'stands in', 'in person', 'person in', 'in the', 'is in', 'in standing in', 'standing in in', 'in one']		where is the person wearing a red garment
person in stands wearing red	['person', 'red']	wearing	['stands in', 'in wearing', 'wearing in', 'clad in', 'wearing black in', 'in line wearing', 'in field wearing', 'dressed in', 'in background wearing', 'in standing']		where is the person wearing a red garment
person in stands wearing red	['stands', 'red']	X	['wearing', 'wearing red', 'wearing blue', 'wearing yellow', 'wearing purple', 'wearing orange', 'wearing pink', 'wearing white', 'wearing striped', 'wore']		where is the person wearing a red garment
an empty seat in the stands	['seat', 'stands']	in the	['in the', 'standing in the', 'sitting in the', 'sits in the', 'is in the', 'in the middle', 'running in the', 'jumping in the', 'are in the', 'displayed in the']		where is there an empty seat
an empty seat in the stands	['stands', 'empty']	X	['in the', 'sitting in the', 'standing in the', 'sitting in seat', 'sits in the', 'running in the', 'in his seat on', 'parked in the', 'is in the', 'in the middle']		where is there an empty seat
spectators watching the game	['spectators', 'game']	watching the	['watching the', 'is watching the', 'the', 'watching in', 'watching', 'watching another', 'watching game in', 'watching on', 'playing the', 'watching for']		who are watching the baseball game
the stands with spectators watching the game	['stands', 'game']	X	['watching the', 'with the', 'is watching the', 'watching in', 'the', 'crowd watching', 'watching game in', 'watching for', 'playing the', 'watching over']		who are watching the game
the stands with spectators watching the game	['spectators', 'game']	watching the	['watching the', 'is watching the', 'the', 'watching in', 'watching', 'watching another', 'watching game in', 'watching on', 'playing the', 'watching for']		who are watching the game
the player is holding a baseball bat	['player', 'bat']	holding	['is holding', 'holding baseball', 'baseball player holding bat by', 'are holding', 'holding', 'is holding out', 'is', 'for baseball', 'are holding an', 'is throwing']		who is holding a bat
the stands with spectators watching the game	['stands', 'spectators']	with	['with', 'stands with', 'stands with other', 'stands up with', 'stand with', 'with the', 'standing with', 'with standing', 'with front', 'waving with']		who is in the stands
dark seats in the stadium	['seats', 'stadium']	in the	['in the', 'sitting in the', 'in the middle', 'standing in the', 'is in the', 'running in the', 'are in the', 'sits in the', 'jumping in the', 'flying in the']		who is seated in the baseball stadium
the stands with spectators watching the game	['stands', 'spectators']	with	['with', 'stands with', 'stands with other', 'stands up with', 'stand with', 'with the', 'standing with', 'with standing', 'with front', 'waving with']		who is sitting in the stands
spectators watching the game	['spectators', 'game']	watching the	['watching the', 'is watching the', 'the', 'watching in', 'watching', 'watching another', 'watching game in', 'watching on', 'playing the', 'watching for']		who is watching the game
the batter is wearing a glove	['batter', 'glove']	wearing	['is wearing', 'was wearing', 'is wearing all', 'are wearing', 'is', 'wearing', 'not wearing', 'wears', 'is carrying', 'wearing one']		who is wearing a glove
player is wearing safety helmet.	['player', 'helmet']	wearing	['is wearing', 'wearing safety', 'is wearing all', 'wearing yellow safety', 'was wearing', 'are wearing', 'safety', 'wearing helmet has', 'wearing', 'has safety']		who is wearing a helmet
player is wearing safety helmet.	['player', 'safety']	X	['is wearing', 'was wearing', 'is wearing all', 'are wearing', 'is', 'wearing', 'wears', 'is carrying', 'not wearing', 'wearing one']		why is player wearing a blue helmet
player is wearing safety helmet.	['player', 'helmet']	wearing	['is wearing', 'wearing safety', 'is wearing all', 'wearing yellow safety', 'was wearing', 'are wearing', 'safety', 'wearing helmet has', 'wearing', 'has safety']		why is player wearing a blue helmet
the player is holding a baseball bat	['player', 'bat']	holding	['is holding', 'holding baseball', 'baseball player holding bat by', 'are holding', 'holding', 'is holding out', 'is', 'for baseball', 'are holding an', 'is throwing']		why is the batter holding a bat
the player is holding a baseball bat	['player', 'baseball']	X	['is holding', 'is holding out', 'are holding', 'holding', 'is', 'are holding an', 'has holding', 'is carrying', 'is turning', 'for holding']		why is the player holding the bat
the player is holding a baseball bat	['player', 'bat']	holding	['is holding', 'holding baseball', 'baseball player holding bat by', 'are holding', 'holding', 'is holding out', 'is', 'for baseball', 'are holding an', 'is throwing']		why is the player holding the bat
people are sitting in the stands.	['people', 'stands']	sitting in the	['are sitting in', 'are standing in the', 'are in the', 'sitting in the', 'sitting in their', 'are standing in', 'are built in the', 'sits in the', 'are out in the', 'are standing in on']		how many people are on the court
man is wearing a white adidas shirt	['man', 'white']	X	['is wearing', 'was wearing', 'is wearing all', 'is', 'are wearing', 'wearing', 'are wearing white', 'man wearing white', 'are wearing blue', 'man wearing black']		what brand of shirt is the man in black shorts wearing
man is wearing a white adidas shirt	['man', 'adidas']	X	['is wearing', 'are wearing white', 'wearing white', 'wears white', 'man wearing white', 'wearing black', 'wearing white blue', 'woman wearing white', 'are wearing blue', 'wearing white pink']		what brand of shirt is the man in black shorts wearing
man is wearing a white adidas shirt	['man', 'shirt']	wearing	['is wearing', 'wearing white', 'wearing adidas', 'are wearing white', 'wearing white nike', 'wears white', 'wearing black', 'wearing white jersey', 'wears white shirt', 'wearing white pink']		what brand of shirt is the man in black shorts wearing
man is wearing a white adidas shirt	['shirt', 'white']	color	['adidas', 'wearing adidas', 'in adidas', 'white shirt', 'sneaker', 'black shirt', 'shirt', 'wearing addidas', 'sneakers', 'shirt blue']		what brand of shirt is the man in black shorts wearing
a man in an adidas shirt	['man', 'adidas']	X	['in an', 'was in an', 'in an old', 'standing in an', 'walking in an', 'pizza in an', 'sitting in an', 'stuck in an', 'dressed in an', 'in an orange']		what brand of shirt is the man in white to the left
a man in an adidas shirt	['man', 'shirt']	wearing	['in an', 'in adidas', 'in an orange', 'standing in an', 'dressed in an', 'walking in an', 'was in an', 'pizza in an', 'stuck in an', 'parked in an']		what brand of shirt is the man in white to the left
the tennis player is dressed in white.	['tennis', 'white']	X	['is in', 'player in', 'dressed in', 'are dressed in', 'was in', 'dressed in really', 'dressed in an', 'is seen in', 'is wearing', 'is in the']		what color are the tennis player's shorts
the tennis player is dressed in white.	['player', 'white']	dressed in	['are dressed in', 'dressed in', 'is in', 'dressed in an', 'dressed in really', 'dressed in white', 'was in', 'is seen in', 'clad in', 'is in the']		what color are the tennis player's shorts
man is wearing a white adidas shirt	['shirt', 'white']	color	['adidas', 'wearing adidas', 'in adidas', 'white shirt', 'sneaker', 'black shirt', 'shirt', 'wearing addidas', 'sneakers', 'shirt blue']		what color is the adidas shirt
the chairs are blue	['chairs', 'blue']	color	['are', 'are blue', 'chairs are', 'are purple', 'are white', 'are colored', 'are pink', 'are red', 'are orange', 'are gray']		what color is the chair
the ground under the players feet is green	['ground', 'feet']	X	['under the', 'is under the', 'playing the', 'the', 'in players', 'that under', 'in under', 'under in', 'on players', 'just under']		what color is the ground
the ground under the players feet is green	['ground', 'green']	color	['is under the', 'is under', 'under the', 'is behind the', 'is off the', 'is on the', 'is passing above the', 'is with the', 'is touching the', 'is in the']		what color is the ground
man in a red and black shirt	['man', 'red']	X	['in', 'in in', 'in man', 'man in', 'in red', 'red in', 'man in blue', 'blue in', 'in blue', 'in woman']		what color is the man's hat in red in the bleachers
man in a red and black shirt	['man', 'black']	X	['in red', 'red in', 'in yellow', 'yellow in', 'blue in', 'in blue', 'in red on', 'in red jacket', 'in purple', 'purple in']		what color is the man's hat in red in the bleachers
man in a red and black shirt	['man', 'shirt']	wearing	['black in', 'in black', 'in red', 'red in', 'in white', 'white in', 'black in color', 'shirt black in', 'in black shirt', 'wearing black in']		what color is the man's hat in red in the bleachers
man in a red and black shirt	['shirt', 'red']	color	['black', 'black shirt', 'white', 'wearing black', 'black pants', 'black uniform', 'hat black', 'black dress', 'white shirt', 'wears black']		what color is the man's hat in red in the bleachers
man in a red and black shirt	['man', 'red']	X	['in', 'in in', 'in man', 'man in', 'in red', 'red in', 'man in blue', 'blue in', 'in blue', 'in woman']		what color is the middle man's shirt on the court
man in a red and black shirt	['man', 'black']	X	['in red', 'red in', 'in yellow', 'yellow in', 'blue in', 'in blue', 'in red on', 'in red jacket', 'in purple', 'purple in']		what color is the middle man's shirt on the court
man in a red and black shirt	['man', 'shirt']	wearing	['black in', 'in black', 'in red', 'red in', 'in white', 'white in', 'black in color', 'shirt black in', 'in black shirt', 'wearing black in']		what color is the middle man's shirt on the court
